x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,0,20,128,10
1,0,14,81,5
2,58,0,31000313,25991
3,57,3,2,1
3,58,9,331123031,320
5,1,3,331123031,3000
5,50,311230310,2002,32780
5,56,8,5,0
5,56,303100100,1,7
5,57,13,24,12
5,58,42,0,123031000
5,69,0,821,100
6,38,26,0,123031002
6,39,6,331123031,2101
6,50,0,230310020,3
6,55,0,112303100,1003
6,56,26271,19977,41
6,56,33112303,1001002,50110
6,57,2503,13,31
6,58,6,5,0
7,38,2,7,4
7,39,48,18,0
7,49,33,0,311230310
7,53,35934,27519,5
7,54,22,52,47
7,55,1,1,0
7,56,8,0,303100101
8,49,1,1,0
8,50,51,3311230,31002010
8,51,31002001,37720,35859
8,54,27927,4,1
8,55,19,10,2
8,56,4,3,33112303
10,36,3615,11,84
10,49,14,126,35
10,52,31,9,3
11,35,9,4,7
11,37,19,115,35
12,48,38450,12,138
13,44,20711,18868,8
13,47,542,702,31
15,34,30704,28837,38
15,44,0,31002033,59681
15,73,34857,30,118
16,45,123031002,32,524
17,35,303100212,1,0
23,33,1,0,303100213
23,34,0,112303100,2130
23,73,30800,29249,23
25,33,23,2,1
25,34,1,1,33112303
25,36,33112303,1002123,56864
26,33,11,11,61
26,34,4,2,0
26,66,123031000,312,127
27,32,43401,40821,12
27,33,29511,4,7
28,24,0,230310022,20
28,25,311230310,2213,27904
28,26,31002212,33367,31948
31,23,72,22,0
31,24,2,0,311230310
31,25,4,3311230,31002230
