x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
59,39,3458,13,2
59,43,2,1,0
60,41,4,1,1
62,47,109,11,9
63,44,30,3,1
63,45,1,3023233,30100000
63,48,23446925,33328,29690
64,41,19,25,6
64,44,323330152,399,478
64,48,30095255,192531,105358
65,44,517976,330144371,323839313
65,47,0,233300333,30
65,52,8,35,6
66,44,2,302323331,100300
66,51,7,4,1
66,52,8725,10,9
67,45,1,0,23233301
67,51,173565,152948,7
69,45,2,5,0
70,45,0,232333010,1221
71,46,333161074,22544,35
71,59,1,0,323330033
72,46,30232333,101211,157531
72,53,333003313,0,8
72,57,1,1,0
73,47,1059,24,1
73,50,2,0,333003320
73,51,30232333,33131,302141
73,57,9,2,1
74,48,26,3,2
74,49,0,8,2
75,50,1,1,30232333
75,51,0,232333003,3133
76,50,1,1,0
77,72,94427,44071,8
78,67,40,78,4
78,70,1,302323330,33010
78,73,228335,7,1
78,74,14,8,1
78,77,28,1,1
79,66,30102033,131527,10531
79,68,23,2,1
79,73,19,19,4
79,116,23233233,22020,79082
79,118,135844,8,9
80,67,10412,21,2
80,69,6,1,363242456
80,74,1,236323555,30032221
80,75,30032200,191748,212174
80,107,1,3023233,23322030
80,116,0,233233220,23
80,118,23411704,354510,326774
81,65,2,3023233,53335501
81,66,0,233301021,22
81,75,23233300,32203,95420
81,101,1,1,0
81,118,36,2,0
82,61,23,3,2
82,66,23233301,2120,17009
82,71,24,1,1
82,74,2,1,23233300
82,106,90880,24771,11
82,113,1,9,1
82,118,11,1,1
83,45,1,0,323330103
83,101,8,43,8
83,111,188276,153408,11
83,114,10,12,5
84,112,6,9,5
85,64,21,7,4
85,70,47548,22317,7
85,73,124673,8,2
85,106,23233233,22223,68032
85,107,23322221,282925,45977
85,109,1,1,30232332
85,110,2,0,332332220
85,111,0,232332332,2200
85,119,6,2,2
86,62,75741,22789,22
86,63,24062,18,2
86,73,489262,40868,18
86,109,20,18,8
86,111,332332213,2,1
86,118,402,909,20
87,61,323330104,632426472,132050
87,63,419,40,22
87,70,0,330033002,101837
87,73,323330087,48,83
88,106,0,233233222,30
88,109,65371,15,8
88,119,251431,6,4
89,125,0,232332332,1323
89,127,30232332,3321322,690863
90,124,2,0,23233233
92,108,2,3023233,23322231
93,100,8,58,6
96,122,98604,35546,10
97,109,3,0,23233233
99,119,2,0,323323322
99,120,0,323322111,188967
99,121,323323322,110,505
100,119,6,4,0
100,120,2,302323323,322112
101,119,30232332,3322133,428725
111,32,3,7,3
