x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
100,76,2,0,23233231,2
101,73,70869,10,32,70869
101,75,444925,129620,37,74154.16666666667
102,75,323323128,625443526,323575475,64664625.6
103,75,17,4,2,8.5
104,75,363147946,235724866,362725974,33013449.636363637
104,77,0,232332311,3233,0
104,78,362899695,3224231,332448213,51842813.571428575
105,77,14,11,11,7
105,78,57,10,30232332,28.5
105,81,6,1,1,6
106,74,64782,48758,11,64782
106,76,23120001,146629,141003,23120001
106,77,23465313,55159,85171,7821771
106,81,6479,19,33,1619.75
106,82,324240861,625738795,323796760,46320123
107,77,3,236254433,23120023,1.5
107,78,94206,44,25,15701
107,79,323323133,625436663,323755488,46189019
107,80,23241848,367247,69625,7747282.666666667
107,81,175642,67,4,175642
108,62,102972,21092,19,20594.4
108,63,22,6,30232332,22
108,76,0,233231232,2,0
108,79,381837,3176107,46353477,76367.4
108,84,1,6,8,1
109,76,362544535,6145238,46555631,90636133.75
109,78,323788705,625725033,428853,64757741
109,80,23233231,233251422,71999,11616615.5
109,81,5,0,332311213,5
109,82,362543544,235444444,268700,120847848
110,59,362725077,3274218,362752067,60454179.5
110,61,46433535,233408751,177598,15477845
110,71,36,302323352,323523335,7.2
110,73,362545444,3131123,203078,181272722
110,76,88,3,0,88
110,77,211748,232439747,362546557,35291.333333333336
110,78,19,17,323323131,4.75
110,81,37,10,30232332,37
111,59,23222121,232670521,196749,3317445.8571428573
111,60,9,3,3,9
111,61,323624525,305535009,46635546,29420411.363636363
111,69,332581260,53896,15,110860420
111,72,203038,109123,14,101519
111,73,350155,232530990,332314263,43769.375
111,75,306366,210677,19,102122
111,80,0,323120303,265895,0
111,81,56,10,2,28
112,61,3070,323201020,323543147,767.5
112,73,1095182211,1333015287,733153075,35328458.41935484
112,74,764934896,2190201774,1519120050,11768229.169230768
112,75,362544663,3123323,399229,181272331.5
112,76,103019,34,85,34339.666666666664
112,78,369383,2091,47,73876.6
112,79,225048,268909,5,225048
112,80,323325489,302323657,323444023,46189355.571428575
112,83,128537,25493,12,128537
113,57,23233232,233233122,67055,11616616
113,74,23326524,3041810,23210292,4665304.8
113,75,17,12,3,8.5
113,76,709744199,1097446737,709539025,35487209.95
113,77,323388306,45481,961,46198329.428571425
113,78,46355300,239617898,93117467,5150588.888888889
113,79,46490271,233489752,10334,7748378.5
114,68,1,0,332320021,1
114,69,30232332,235532520,214112,15116166
114,74,323323200,323200223,179995,161661600
114,75,3140,12,5,1570
114,76,23122237,50146,23276893,11561118.5
114,77,88207,625474067,323674921,14701.166666666666
114,79,362544469,235453344,363008412,51792067
114,81,9,2,4,9
115,81,46345562,58422,62965,23172781
116,79,2,0,332312310,2
116,80,686396406,3320871,323650259,52799723.538461536
116,81,0,233231130,3,0
117,79,46594054,351227,30414062,7765675.666666667
117,80,328832,555615876,444565,54805.333333333336
118,80,2,302323323,123012,2
118,81,19,7,5,9.5
118,82,19,3023235,46346241,6.333333333333333
118,83,97910,89000,45,32636.666666666668
